modelo,marca,combustivel,cambio,direcao,cor,ano,quilometragem,potenciamotor,blindado,valor
983,60,4,2,2,9,2021,36,1,0,71900
1585,36,4,0,1,9,2016,87000,2,0,52000
4317,73,4,1,2,7,2013,140000,1.6,0,29500
3032,68,4,2,2,9,2009,120000,1.4,0,32900
4159,8,4,2,1,2,2020,46599,1,0,46900
4578,8,4,2,2,9,2017,80000,1,0,38890
3456,60,4,2,1,7,2006,132000,1,0,16000
848,36,4,2,0,0,2020,51117,1,0,48190
1566,65,4,0,2,5,2014,109000,2,0,56890
612,73,4,2,2,7,2014,99400,1,0,31900
4159,8,4,2,1,0,2017,76000,1,0,39990
3415,73,4,2,2,7,2009,144000,1.6,0,22000
1695,73,4,2,2,7,2010,285000,1,0,21000
2210,36,4,2,2,0,2018,22809,1,0,41900
4095,42,4,2,1,0,2019,40250,1,0,51490
22,42,6,0,2,5,2011,120000,2,0,32900
4524,73,4,2,2,9,2009,64500,1.6,0,25900
2293,12,4,2,1,9,2018,59000,1,0,37900
2630,29,4,2,1,0,2018,56816,1.8,0,69690
926,73,4,2,2,9,2015,88000,1,0,29500
2521,60,4,2,2,7,2012,147000,1.4,0,32900
3469,60,4,0,2,0,2021,5300,1,0,66900
246,8,6,2,2,9,2004,127,1,0,9500
1267,40,4,2,1,9,2008,95770,1.4,0,18900
60,73,4,2,2,2,2012,93000,1.6,0,40900
1598,12,4,0,1,0,2020,16078,2,0,83900
4267,35,4,2,2,9,2009,153000,1.4,0,8000
999,36,4,2,2,9,2006,146000,1.6,0,12999
3341,22,6,0,2,9,2004,240000,1.8,0,25900
4670,50,6,0,2,9,2012,165000,2,0,36990
3345,60,4,0,1,5,2018,66000,1.4,0,86000
812,71,4,2,2,7,2012,109989,1.8,0,46900
3149,35,4,2,1,9,2009,162000,1.6,0,21900
4095,42,4,2,1,7,2018,78000,1,0,46900
1984,71,5,2,2,7,2009,207000,2,0,53000
2494,73,6,2,0,2,1965,19683,1.5,0,14500
4224,50,6,0,1,9,2011,83453,2,0,36000
4524,73,4,2,2,9,2006,149039,1.6,0,17000
4241,71,4,2,2,9,2009,110000,1.8,0,28000
1461,8,4,2,2,7,2009,126,1,0,18999
660,60,4,2,2,9,2008,227000,2,0,22900
109,30,6,0,1,7,2010,114000,2,0,51900
1104,73,4,2,2,9,2009,135000,1,0,17400
297,71,4,2,2,5,2014,88000,1.6,0,36200
3016,60,6,2,2,7,2003,232000,2,0,14500
3024,71,4,2,0,9,2007,139943,1,0,9000
3344,73,4,2,2,0,2016,154,1,0,26600
2494,73,6,2,0,4,1970,55555,1.5,0,25000
1007,60,4,0,1,6,2020,20082,1,0,85390
95,71,4,2,2,5,2021,7000,1.4,0,59900
3143,73,4,2,2,0,2020,27000,1,0,51490
4530,73,6,0,2,9,2016,80000,1.4,0,77499
4400,68,6,0,2,1,1998,202000,1.6,0,5000
393,29,6,2,2,2,1982,1000,1.8,0,45000
947,60,6,2,2,2,1993,30000,2,0,4000
2408,60,4,2,0,9,2013,101000,1,0,25900
80,60,4,0,2,0,2018,39000,1.4,0,56900
977,68,6,2,2,7,2004,170000,1.7,0,12000
2280,65,6,0,2,5,2015,72500,2,0,60900
1877,8,6,2,2,7,2014,185000,1.6,0,19000
127,8,4,0,1,5,2020,15500,1.5,0,83900
4692,36,4,2,1,5,2008,16800,1.6,0,16800
2479,12,4,0,1,7,2020,32918,2,0,92900
187,8,4,2,2,0,2008,158000,1,0,17000
1385,68,4,0,2,9,2011,121000,1.5,0,35900
78,40,6,0,2,9,2006,150000,2,0,17900
4163,71,6,2,2,2,2004,1234568,1,0,10000
1016,36,4,0,2,7,2020,36000,1.6,0,76900
1548,8,4,0,1,0,2020,24975,1.5,0,76600
1676,73,4,0,1,9,2019,14107,1,0,72990
2999,36,4,2,0,0,2020,16000,1,0,32500
2950,71,4,2,2,9,2005,165000,1.8,0,17900
2032,68,4,0,1,0,2016,105000,1.8,0,78500
3847,60,4,0,2,5,2018,48500,2,0,129900
4317,73,4,2,2,7,2008,130000,1,0,17999
1454,42,4,0,2,5,2012,68526,2,0,55000
2630,29,4,0,1,9,2020,51567,1.8,0,92790
129,68,4,0,2,5,2014,84500,1.8,0,54500
2844,8,6,2,2,5,2004,126000,1.6,0,16900
3697,68,6,0,2,9,2007,208000,2,0,39900
3321,8,6,2,0,7,2007,108000,1,0,8800
223,60,4,2,0,7,2010,77000,1,0,21900
1548,8,4,0,1,2,2019,37794,1.5,0,72590
2773,60,4,2,1,2,2020,28500,1,0,62500
348,73,4,2,2,0,2015,50900,1,0,29900
926,73,4,2,2,9,2018,9400,1,0,44000
3304,8,4,0,1,5,2014,71000,2,0,37400
1789,73,6,2,0,0,2005,73000,1.6,0,26800
3316,60,3,2,2,6,2000,175500,1,0,10800
2414,8,4,2,2,0,2015,68000,1.6,0,48000
1992,22,4,0,1,7,2018,41000,1.5,0,59990
3516,8,4,2,2,9,2012,87654,1,0,24890
827,73,4,2,2,2,2016,103000,1.6,0,43900
3086,36,4,2,1,5,2015,75500,1,0,35500
187,8,4,2,2,9,2011,128000,1,0,17900
2156,71,4,2,2,9,2011,90000,1.4,0,28900
1071,71,4,2,2,7,2015,130561,1.6,0,32900
2988,73,4,2,1,9,2020,17000,1.6,0,87900
4226,60,4,2,1,9,2018,50000,3,0,97000
1455,27,4,0,1,5,2021,3800,1.5,0,107990
983,60,4,2,2,7,2014,95000,1,0,36990
1668,73,4,2,2,2,2009,9120,1.6,0,24500
2603,42,4,0,2,5,2017,87543,2,0,84990
3551,8,4,2,1,9,2018,57850,1.5,0,44890
4103,42,6,0,2,9,2011,119000,3,1,44900
4289,60,4,2,2,2,2014,90000,1,0,22900
3238,60,4,0,2,7,2008,194000,2,0,21500
3056,22,5,0,2,9,2019,24000,2,0,287000
4466,73,4,2,2,0,2015,100000,1.6,0,35900
373,36,4,1,2,9,2015,65000,1.6,0,39900
3271,60,4,2,2,7,2011,149000,1.4,0,29000
2359,8,4,2,2,7,2014,91449,1.5,0,33900
1459,36,4,0,1,8,2018,44000,2,0,78900
2992,8,4,2,0,2,2020,42177,1,0,48290
2345,68,4,0,2,0,2013,75000,2,1,75900
4269,60,4,2,0,5,2008,160000,1,0,14700
585,8,6,2,0,0,2003,214000,1,0,9800
243,42,6,0,2,7,2012,96000,2,1,49000
4699,8,4,2,0,7,2009,120000,1,1,18500
1238,68,4,0,1,5,2015,307000,1.5,0,45900
2494,73,6,2,0,7,1995,140,1.6,0,36000
4377,60,4,0,1,7,2019,21000,1.4,0,89900
464,42,4,0,2,9,2014,76000,2,0,48990
598,68,4,0,2,7,2012,146000,1.8,0,53800
1643,68,4,0,1,0,2019,8900,1.5,0,94990
3613,71,4,2,2,7,2013,103000,1.4,0,31900
3313,57,5,2,2,0,2010,518000,2,0,75999
3851,71,2,2,2,1,1995,170000,2,0,9700
3419,13,6,0,2,0,2015,44000,1.6,0,89900
1240,71,6,0,2,0,2012,98500,2,0,44490
2522,73,6,2,2,6,2001,113,1.8,0,19000
4512,75,6,0,2,1,2004,160000,2,0,25000
1221,8,4,2,2,9,2014,151000,1.6,0,26900
1421,8,4,2,2,2,2013,128000,1,0,19500
93,8,4,0,1,7,2020,8000,1.5,0,87900
926,73,4,2,0,7,2016,87879,1,0,29990
223,60,4,2,2,8,2010,173231,1,0,17500
2521,60,4,2,2,7,2018,71000,1.4,0,51990
4191,60,4,2,2,0,2016,78315,2,0,84900
1007,60,4,0,2,7,2018,37000,1.4,0,62990
3548,36,4,2,1,0,2021,7890,1,0,50990
1371,60,4,2,2,0,2017,48000,1,0,44900
805,73,4,2,1,9,2018,79080,1,0,76499
1621,60,4,2,2,0,2017,73000,1,0,40900
1491,60,6,2,0,2,2003,201440,1,0,13990
1946,8,4,0,1,0,2019,23000,2,0,76990
52,73,4,2,1,0,2018,60000,1,0,54900
164,36,4,2,2,0,2007,130000,1.6,0,18500
4527,8,4,2,1,9,2020,59000,1,0,50990
2353,65,4,0,2,7,2013,168000,3,0,80000
387,60,4,2,0,0,2013,120000,1.4,0,30000
994,60,3,2,0,9,1992,100,1.8,0,2500
2376,36,4,0,2,2,2012,120000,1.6,0,35300
1523,25,6,2,2,9,2007,92000,1.2,0,19500
1568,36,4,2,2,7,2013,94000,1.6,0,34900
1961,71,6,2,2,9,2000,180000,1.6,0,11500
2331,40,4,2,2,7,2008,171000,1.4,0,16000
3741,36,4,2,2,0,2014,126000,1.6,0,43999
1209,60,4,2,2,9,2013,100000,1.4,0,27000
2487,57,6,0,2,7,2002,109000,2,0,33700
571,11,6,2,2,7,2012,140000,1.4,0,19990
3516,8,4,2,0,0,2011,71000,1,0,20900
514,57,4,0,1,0,2016,100000,1.6,0,130000
3792,74,4,0,2,7,2017,56000,2,0,123900
3907,11,6,2,2,9,2012,119800,1.4,0,18500
129,68,6,0,2,5,2007,88000,1.8,0,34500
1999,73,3,2,0,6,1994,158000,1.8,0,9000
3032,68,6,2,2,8,2004,148000,1.4,0,18500
3905,60,2,0,2,0,2016,90000,1.8,0,43900
2844,8,4,2,2,7,2012,169000,1.6,0,29500
1272,42,4,2,1,9,2019,62000,1,0,41990
820,60,4,2,2,9,2014,102000,1.8,0,39900
4549,71,4,2,2,5,2008,170000,1.8,0,22200
1938,68,6,0,1,5,2020,10000,1.5,0,145990
4240,42,4,0,2,7,2016,79297,2,0,78990
3738,36,4,0,1,2,2012,87000,2,0,35990
4416,71,4,2,2,9,2019,43686,1.4,0,54490
1340,68,6,0,1,0,2019,29350,2,0,105600
1326,73,3,2,0,2,1986,28000,1.8,0,22000
951,42,5,2,2,0,2007,239115,2,0,52000
4274,73,3,2,0,7,1983,86000000,1.8,0,1850
3749,36,4,2,2,7,2005,197000,1,0,12500
749,73,4,2,0,0,2009,235,1.4,0,22000
4011,29,4,0,1,0,2018,22285,1.8,0,84900
2331,40,4,2,1,5,2006,171086,1.4,0,12000
4103,42,6,0,2,0,2012,108000,3,1,56000
8,73,6,2,0,2,1997,123456,1,0,7900
3686,68,4,0,1,5,2018,21624,1.8,0,88163
1536,29,5,0,2,4,2016,133000,2,0,89990
2975,8,4,2,0,9,2014,98000,1,0,22999
989,36,4,2,2,0,2015,80000,1.6,0,44990
1692,65,6,2,2,6,1995,127000,1.8,0,13500
1910,73,6,0,1,0,2012,127000,2,0,52000
1988,40,4,2,2,2,2012,94000,1.6,0,26900
4237,60,5,2,1,0,1986,365000,3,0,29500
1344,71,6,2,2,2,1997,1,1,0,7000
2321,8,4,2,2,0,2014,73000,2,0,47900
2424,60,4,0,2,7,2010,222900,2,0,29000
1585,36,4,0,1,9,2020,26324,1.6,0,76290
4003,73,4,2,2,9,2014,141074,1,0,33900
4095,42,4,2,1,9,2016,29000,1,0,43900
431,35,4,2,2,7,2009,106000,1.4,0,17990
148,8,4,2,2,2,2012,103000,1.6,0,22500
2280,65,6,0,2,0,2015,118000,2,0,65990
1701,60,4,2,2,5,2008,80000,1.8,0,32000
587,42,6,2,2,7,2012,109000,2,0,53500
464,42,4,0,2,9,2014,129000,2,0,41990
3947,29,4,0,1,2,2020,800,1.8,0,79338
4225,30,6,0,2,5,2018,37000,2,0,199990
4274,73,3,2,0,0,1984,3800,1.6,0,8000
4475,63,5,2,2,0,2014,244350,3,0,138000
4664,68,4,2,1,7,2008,150000,1.4,0,19500
2440,71,4,2,2,0,2019,63390,1,0,40290
2116,73,3,2,0,6,1994,37200,1.6,0,22790
4141,60,4,0,2,9,2013,106000,1.8,0,53900
431,35,4,2,2,9,2012,73000,1.4,0,21300
2451,22,4,0,1,9,2011,122000,2,0,46500
2420,75,5,0,2,6,2015,88000,2,0,99900
2578,42,4,0,1,7,2015,119252,1.6,0,43900
2774,73,4,2,2,0,2018,34000,1.6,0,60000
1946,8,4,0,2,7,2018,56000,1.5,0,73000
2129,74,6,0,2,1,2010,122000,2,0,45900
1598,12,4,0,1,2,2020,17048,2,0,89900
1329,60,6,2,2,9,2002,181000,2,0,19990
932,60,6,2,2,5,2005,210000,2,0,17500
2240,73,4,1,1,9,2015,164000,1.6,0,35000
1371,60,4,2,2,0,2019,43100,1,0,48490
3086,36,4,2,2,9,2018,139000,1,0,36900
4168,8,6,0,1,0,2017,54800,2,0,84900
2239,71,6,2,0,5,2001,266000,1,0,10000
1354,29,4,0,1,0,2019,40000,1.8,0,83500
1149,8,4,2,0,9,2010,104000,1.6,0,22000
2080,73,4,2,1,9,2019,61000,1,0,44990
96,8,6,0,2,7,2008,113735,2,0,32900
1647,74,6,0,1,7,2011,88000,3,1,112990
199,57,6,0,1,0,2013,30331,3,0,325900
2262,65,6,0,2,9,2017,59000,2,0,105900
3652,73,4,2,2,0,2017,81000,1.6,0,46900
2051,57,4,0,2,5,2019,19000,1.6,0,165000
1281,60,3,2,0,8,1984,184000,1.8,0,25000
3199,36,4,2,0,9,2011,118000,1,0,16000
798,60,4,2,2,5,2011,179717,1,0,16999
1914,73,4,2,2,7,2008,147,1,0,15990
1131,25,6,2,2,9,2010,145000,2,0,32990
640,60,3,2,2,6,1987,256000,4,0,34900
2459,73,6,2,0,2,1998,62685,1,0,15000
2612,40,4,2,1,5,2015,71500,1.5,0,36900
1564,68,6,0,2,7,2008,121000,1.4,0,26300
4300,8,4,0,2,7,2015,75600,1.6,0,44990
789,68,6,0,2,7,2007,75000,1.4,0,25990
951,42,5,2,2,0,2017,98000,2,0,105000
983,60,4,2,2,7,2017,79000,1,0,40990
1040,60,3,2,2,9,2000,196000,1.8,0,16000
4095,42,4,2,2,9,2019,59000,1,0,52890
3276,60,4,2,2,7,2007,160000,1.4,0,17490
1621,60,4,2,2,9,2018,45200,1,0,43900
4310,60,4,2,2,7,2006,131,1,0,15000
4095,42,4,2,2,0,2017,82345,1,0,43900
1770,63,5,2,2,0,2021,2497,3,0,204900
1985,71,4,0,1,0,2017,66800,1.8,0,82990
2323,35,4,0,2,7,2009,135428,1.6,0,18500
1115,73,6,0,2,7,1992,134000,2,0,23500
3574,73,4,2,2,7,2007,114000,1.6,0,24600
1941,75,5,0,2,7,2010,189000,2,1,83990
770,65,6,0,2,9,2005,96000,3,1,33890
3445,73,6,2,0,8,1990,200000,1.6,0,15500
3345,60,4,0,2,7,2018,61000,1.4,0,83700
2384,8,4,2,2,7,2014,85000,1,0,27990
803,8,4,2,2,9,2019,94000,1,0,32990
1371,60,4,2,1,9,2019,15000,1,0,48999
626,73,3,2,0,8,1995,89000,1.9,0,24990
3258,73,4,2,2,9,2012,130000,1,0,22000
1992,22,4,0,1,9,2018,20000,1.5,0,61500
4038,71,4,1,1,7,2010,41400,1.8,0,34999
1004,71,4,2,2,2,2010,177000,1,0,24000
1773,8,4,2,2,9,2014,83000,1.6,0,24000
2592,60,6,2,0,9,1997,126710,1,0,7500
2592,60,6,2,0,7,1997,99999999,1,0,7000
926,73,4,2,1,2,2016,88500,1,0,36900
1351,73,5,2,1,5,2019,40161,2,0,127000
923,8,4,0,2,9,2015,95000,2,0,46000
434,73,4,2,2,0,2016,99000,1.6,0,34999
936,73,4,0,1,0,2020,33817,1.4,0,169490
803,8,4,2,2,9,2019,94000,1,0,32990
4697,71,6,2,2,9,1996,195000,1.6,0,1111.111
2926,36,4,2,2,9,2014,170000,1,0,25000
3265,60,4,2,1,9,2012,64890,1.8,0,45500
2618,8,4,2,1,9,2017,69000,2,0,108000
3866,8,5,0,2,0,2019,65734,3,0,192900
438,73,6,2,2,2,1999,191000,1.6,0,10500
242,71,4,2,2,0,2016,121390,1,0,26900
3686,68,4,0,1,9,2016,83715,1.8,0,75900
2006,8,6,2,0,6,1995,300000,1,0,4000
3810,68,6,2,1,9,2007,139000,1.5,0,27900
164,36,4,2,2,3,2013,67000,1.6,0,34900
4269,60,4,2,0,0,2009,240000,1,0,14000
1877,8,4,2,2,5,2005,88921,1.6,0,25900
115,68,4,2,2,9,2009,129000,1.8,0,36000
4109,73,6,0,2,0,2019,26903,2,0,204890
2519,57,6,0,2,9,2010,98000,1.7,0,40900
749,73,4,2,0,0,2009,155000,1.4,0,21900
4166,65,6,0,1,7,2018,44,2,0,117000
3238,60,4,2,2,7,2010,144120,2,0,28500
2830,73,4,2,2,9,2014,115000,1.6,0,30900
3344,73,6,2,0,9,2010,150000,1,0,18000
2032,68,4,0,2,5,2018,55000,1.8,0,98900
4462,60,6,2,0,6,1987,50000,1.6,0,13000
3516,8,4,2,2,9,2008,172000,1,0,19990
223,60,4,2,2,5,2016,102000,1,0,30900
1897,71,4,2,0,0,2016,216000,1.4,0,47900
2605,60,4,2,2,2,2010,161200,1.4,0,22990
2104,36,4,2,1,9,2020,42356,1,0,45990
2691,68,4,0,2,9,2016,84500,2,0,71800
2204,42,4,2,2,9,2013,96000,1.6,0,28000
1946,8,4,0,2,9,2020,9650,1.5,0,75900
1424,42,6,0,2,7,2011,120000,2,0,39900
926,73,4,2,2,0,2017,68000,1,0,37899
2444,60,6,2,0,9,2005,228,1,0,11000
1368,60,6,2,2,9,2001,147000,1.6,0,7000
1669,71,4,2,0,0,2014,108000,1,0,18500
2710,73,4,2,2,9,2013,103000,1,0,24900
3367,71,4,2,2,9,2011,135000,1.6,0,26000
369,73,4,0,1,0,2020,37350,1.4,0,169990
4141,60,4,0,2,0,2012,147000,1.8,0,45900
3220,60,3,2,2,1,1981,83000,4,0,67000
551,73,4,2,1,9,2011,122000,1,0,20400
476,71,4,0,1,2,2018,56000,2,0,95900
11,71,6,2,0,8,1982,52000,1.3,0,6500
188,25,4,0,1,7,2013,133000,2,0,71900
2294,30,6,0,1,7,2015,40000,1.8,0,73000
1773,8,4,2,2,9,2011,125000,1.6,0,29800
2749,71,4,2,2,9,2009,133000,1.4,0,21999
1863,71,4,2,0,7,2012,82477,1,0,22900
3021,42,4,0,2,0,2017,85900,2,0,85900
3468,11,6,2,2,7,2012,43000,2,0,27000
324,22,5,2,2,0,2015,272000,3,0,85300
2829,60,4,2,2,0,2011,196000,1.4,0,23900
4095,42,4,2,2,0,2017,59000,1,0,41000
3219,73,4,2,1,0,2021,1037,1.6,0,61900
4022,73,6,2,0,2,1995,30000,1.6,0,6500
848,36,4,2,2,9,2014,51000,1,0,28000
1435,73,4,2,2,2,2018,52155,1,0,54900
4039,71,4,2,2,7,2013,121500,1.4,0,32990
2537,68,4,2,2,9,2016,69720,1.8,0,72000
1077,8,4,2,2,9,2007,117000,1.6,0,24900
2150,8,4,2,2,2,2011,163000,1.6,0,23990
2721,60,4,2,2,9,2012,221490,1.4,0,21500
388,73,4,0,1,2,2020,6500,1,0,120000
1424,42,6,0,2,7,2012,128000,2,0,34900
3244,35,4,2,2,9,2008,129,1.6,0,18900
2857,60,4,2,2,7,2011,207255,2,0,40000
671,73,6,2,2,3,1995,240000,1.8,0,18000
1221,8,4,2,1,7,2012,150000,1.6,0,28000
2772,22,4,0,1,7,2021,2300,1.8,0,208000
2758,8,6,2,2,9,2004,151000,2,0,20500
2279,60,6,2,0,5,2002,184438,1,0,8800
589,73,6,2,0,5,2001,111111,1.8,0,8000
4162,65,5,0,2,9,2016,100000,3,0,153000
632,13,6,0,2,0,2010,80000,1.6,0,48999
2547,8,4,2,0,7,2015,98000,1.5,0,37900
4509,60,6,0,2,0,2010,144090,3,0,33900
303,36,4,2,2,5,2019,43000,1,0,39800
649,73,6,2,2,5,2003,154000,1,0,12000
1793,12,4,2,2,0,2013,125000,2,0,28000
2408,60,4,2,2,7,2010,215000,1,0,21900
1319,73,5,0,2,0,2019,84418,3,0,214990
2790,71,5,2,2,0,2014,100,2,0,107900
1974,63,5,2,2,0,2017,31500,3,0,155000
4103,42,2,0,2,7,2011,240000,3,1,29000
3551,8,4,2,1,0,2018,69000,1.5,0,43900
1632,71,4,2,2,9,2011,107500,1.4,0,27990
3152,73,6,0,2,2,2014,82000,1.4,1,74900
27,25,6,2,2,7,1995,167000,1.6,0,8900
3805,76,6,2,2,0,2008,111373,2,0,32900
1974,63,5,2,2,0,2019,17000,3,0,153000
2702,42,4,0,2,9,2017,43000,1.6,0,56990
2406,29,4,0,2,7,2018,44000,2,0,102500
387,60,4,2,2,5,2011,111000,1.4,0,30000
4159,8,4,2,1,7,2020,12000,1,0,48500
2237,71,6,2,0,7,1997,159000,1,0,6500
3586,71,4,2,2,9,2020,35000,1.8,0,79990
1134,36,4,2,2,9,2020,46620,1,0,48490
3741,36,4,2,2,7,2013,69672,1.6,0,43000
2618,8,4,2,2,7,2014,90000,2,0,75000
3180,73,4,2,1,2,2017,85000,1,0,48900
994,60,6,2,2,6,1990,400000,1.8,0,3600
3989,60,4,2,2,0,2016,98000,1.4,0,48900
2810,73,4,2,2,9,2012,159000,1.6,0,27900
3057,42,4,0,2,0,2014,139000,2,0,22000
2659,60,6,2,0,9,1997,190000,1.6,0,7000
3652,73,4,2,2,0,2018,64000,1.6,0,43900
1754,60,4,2,2,5,2010,206000,2,0,25900
223,60,4,2,2,9,2012,75600,1,0,24000
20,42,6,2,2,5,2010,168700,2,0,30000
1240,71,6,0,2,9,2012,131000,2,0,45000
1209,60,4,2,2,2,2011,80000,1.4,0,20000
8,73,6,2,0,9,2004,101000,1,0,8500
1906,68,6,0,2,9,2003,128000,1.7,0,21000
1575,68,4,0,1,5,2014,112000,2,0,58500
2332,74,6,0,2,0,2015,74000,1.6,0,78990
1225,68,4,2,2,0,2015,88000,1.5,0,41999
4095,42,4,2,1,7,2016,92000,1,0,38700
4524,73,4,2,2,5,2013,95000,1.6,0,36000
4159,8,4,2,1,9,2018,99999,1,0,39990
